id,num,reference,site,longitude,latitude,MAT,MAP,SPH,SSOC,STN,SCN,sand,silt,clay,siltclay,texture,alltreatment,treatment,treatment1,treatment2,materialtype,dose,MorganicC,MorganicN,MorganicCN,MorganicPH,Mwater,Cinput,totelCinput,Ninput,orangicN,Ninput1,tillagemethod,returndepth,duration,Cinput1,experientmenttype,croptype,depth,SOC_treat,SOC_treat_SD,SOC_treat_n,SOC_con,SOC_con_SD,SOC_con_n,SOCyi,SOCvi,DSOC,Z_SOC,POC_treat,POC_treat_SD,POC_treat_n,POC_con,POC_con_SD,POC_con_n,POCyi,POCvi,DPOC,MOC_treat,MOC_treat_SD,MOC_treat_n,MOC_con,MOC_con_SD,MOC_con_n,MOCyi,MOCvi,DMOC,POCSOC_treat,POCSOC_treat_SD,POCSOC_treat_n,POCSOC_con,POCSOC_con_SD,POCSOC_con_n,POCSOCyi,POCSOCvi,MOCSOC_treat,MOCSOC_treat_SD,MOCSOC_treat_n,MOCSOC_con,MOCSOC_con_SD,MOCSOC_con_n,MOCSOCyi,MOCSOCvi,MOCPOC_treat,MOCPOC_treat_SD,MOCPOC_treat_n,MOCPOC_con,MOCPOC_con_SD,MOCPOC_con_n,MOCPOCyi,MOCPOCvi,DOC_treat,DOC_treat_SD,DOC_treat_n,DOC_con,DOC_con_SD,DOC_con_n,DOCyi,DOCvi,EOC_treat,EOC_treat_SD,EOC_treat_n,EOC_con,EOC_con_SD,EOC_con_n,EOCyi,EOCvi,MBC_treat,MBC_treat_SD,MBC_treat_n,MBC_con,MBC_con_SD,MBC_con_n,MBCyi,MBCvi,MBN_treat,MBN_treat_SD,MBN_treat_n,MBN_con,MBN_con_SD,MBN_con_n,MBNyi,MBNvi,MBCN_treat,MBCN_treat_SD,MBCN_treat_n,MBCN_con,MBCN_con_SD,MBCN_con_n,MBCNyi,MBCNvi,TN_treat,TN_treat_SD,TN_treat_n,TN_con,TN_con_SD,TN_con_n,TNyi,TNvi,TCN_treat,TCN_treat_SD,TCN_treat_n,TCN_con,TCN_con_SD,TCN_con_n,TCNyi,TCNvi,imblance_treat,imblance_treat_SD,imblance_treat_n,imblance_con,imblance_con_SD,imblance_con_n,imblanceyi,imblancevi,AN_treat,AN_treat_SD,AN_treat_n,AN_con,AN_con_SD,AN_con_n,ANyi,ANvi,TP_treat,TP_treat_SD,TP_treat_n,TP_con,TP_con_SD,TP_con_n,AP_treat,AP_treat_SD,AP_treat_n,AP_con,AP_con_SD,AP_con_n,APyi,APvi,AK_treat,AK_treat_SD,AK_treat_n,AK_con,AK_con_SD,AK_con_n,AKyi,AKvi,pH_treat,pH_treat_SD,pH_treat_n,pH_con,pH_con_SD,pH_con_n,pHyi,pHvi,BD_treat,BD_treat_SD,BD_treat_n,BD_con,BD_con_SD,BD_con_n,BDyi,BDvi,yield_treat,yield_treat_SD,yield_treat_n,yield_con,yield_con_SD,yield_con_n,yieldyi,yieldvi,Dyield
26,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,19.4,1.94,10,52,23.4,24.6,48,,IF-NF,NPK-CK,MP100N,N,,,,,,,,,,100,,,moldboard plow,,6,,field,,0-15,8.51,0.851,3,6.95,0.695,3,0.202500283,0.006666667,1.56,,5.577,0.5577,3,3.488,0.3488,3,0.469322491,0.006666667,2.089,,,,,,,,,,0.655346651,0.065534665,3,0.501870504,0.05018705,3,0.266822208,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.075,3,0.65,0.065,3,0.143100844,0.006666667,11.34666667,1.134666667,3,10.69230769,1.069230769,3,0.059399439,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.9,15.2,1.11,13.69369369,47.5,22.5,30,52.5,,IF-NF,NPK-CK,MP100N,N,,,,,,,,,,100,,,moldboard plow,,6,,field,,15-30,7.55,0.755,3,6.39,0.639,3,0.166813295,0.006666667,1.16,,2.187,0.2187,3,0.874,0.0874,3,0.917205645,0.006666667,1.313,,,,,,,,,,0.289668874,0.028966887,3,0.136776213,0.013677621,3,0.75039235,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.066,3,0.59,0.059,3,0.112117298,0.006666667,11.43939394,1.143939394,3,10.83050847,1.083050847,3,0.054695997,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,19.4,1.94,10,52,23.4,24.6,48,,IF-NF,NPK-CK,MP200N,N,,,,,,,,,,200,,,moldboard plow,,6,,field,,0-5,9.1,0.91,3,6.25,0.625,3,0.37569295,0.006666667,2.85,,5.945,0.5945,3,1.726,0.1726,3,1.236743937,0.006666667,4.219,,,,,,,,,,0.653296703,0.06532967,3,0.27616,0.027616,3,0.861050988,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.077,3,0.6,0.06,3,0.24946086,0.006666667,11.81818182,1.181818182,3,10.41666667,1.041666667,3,0.12623209,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,15.2,1.25,12.16,53.2,23.1,23.7,46.8,,IF-NF,NPK-CK,MP200N,N,,,,,,,,,,200,,,moldboard plow,,6,,field,,5月10日,10.53,1.053,3,7.25,0.725,3,0.373226857,0.006666667,3.28,,8.275,0.8275,3,3.702,0.3702,3,0.804365707,0.006666667,4.573,,,,,,,,,,0.785849953,0.078584995,3,0.51062069,0.051062069,3,0.43113885,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.086,3,0.69,0.069,3,0.220240792,0.006666667,12.24418605,1.224418605,3,10.50724638,1.050724638,3,0.152986066,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,15.2,1.25,12.16,53.2,23.1,23.7,46.8,,IF-NF,NPK-CK,MP200N,N,,,,,,,,,,200,,,moldboard plow,,6,,field,,10月15日,12.75,1.275,3,7.35,0.735,3,0.550830958,0.006666667,5.4,,10.155,1.0155,3,5.035,0.5035,3,0.701552669,0.006666667,5.12,,,,,,,,,,0.796470588,0.079647059,3,0.685034014,0.068503401,3,0.15072171,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.111,3,0.67,0.067,3,0.504837582,0.006666667,11.48648649,1.148648649,3,10.97014925,1.097014925,3,0.045993376,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,19.4,1.94,10,52,23.4,24.6,48,,IF-NF,NPK-CK,MP200N,N,,,,,,,,,,200,,,moldboard plow,,6,,field,,0-15,10.79,1.079,3,6.95,0.695,3,0.43987812,0.006666667,3.84,,8.125,0.8125,3,3.488,0.3488,3,0.845617222,0.006666667,4.637,,,,,,,,,,0.753012048,0.075301205,3,0.501870504,0.05018705,3,0.405739102,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.091,3,0.65,0.065,3,0.336472237,0.006666667,11.85714286,1.185714286,3,10.69230769,1.069230769,3,0.103405883,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,15.2,1.11,13.69369369,47.5,22.5,30,52.5,,IF-NF,NPK-CK,MP200N,N,,,,,,,,,,200,,,moldboard plow,,6,,field,,15-30,8.49,0.849,3,6.39,0.639,3,0.284154732,0.006666667,2.1,,3.913,0.3913,3,0.874,0.0874,3,1.498979247,0.006666667,3.039,,,,,,,,,,0.460895171,0.046089517,3,0.136776213,0.013677621,3,1.214824515,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.072,3,0.59,0.059,3,0.199128675,0.006666667,11.79166667,1.179166667,3,10.83050847,1.083050847,3,0.085026057,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,19.4,1.94,10,52,23.4,24.6,48,,IF-NF,NPK-CK,NT100N,N,,,,,,,,,,100,,,no-tillage,,6,,field,,0-5,11.94,1.194,3,9.92,0.992,3,0.185341187,0.006666667,2.02,,7.904,0.7904,3,5.205,0.5205,3,0.417749258,0.006666667,2.699,,,,,,,,,,0.661976549,0.066197655,3,0.524697581,0.052469758,3,0.232408072,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.101,3,0.86,0.086,3,0.160773221,0.006666667,11.82178218,1.182178218,3,11.53488372,1.153488372,3,0.024567966,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,15.2,1.25,12.16,53.2,23.1,23.7,46.8,,IF-NF,NPK-CK,NT100N,N,,,,,,,,,,100,,,no-tillage,,6,,field,,5月10日,9.9,0.99,3,8.1,0.81,3,0.200670695,0.006666667,1.8,,5.461,0.5461,3,3.78,0.378,3,0.367907914,0.006666667,1.681,,,,,,,,,,0.551616162,0.055161616,3,0.466666667,0.046666667,3,0.167237218,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.084,3,0.73,0.073,3,0.140357358,0.006666667,11.78571429,1.178571429,3,11.09589041,1.109589041,3,0.060313338,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,15.2,1.25,12.16,53.2,23.1,23.7,46.8,,IF-NF,NPK-CK,NT100N,N,,,,,,,,,,100,,,no-tillage,,6,,field,,10月15日,8.21,0.821,3,6.47,0.647,3,0.238176815,0.006666667,1.74,,3.028,0.3028,3,2.035,0.2035,3,0.397406517,0.006666667,0.993,,,,,,,,,,0.368818514,0.036881851,3,0.314528594,0.031452859,3,0.159229702,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.069,3,0.6,0.06,3,0.139761942,0.006666667,11.89855072,1.189855072,3,10.78333333,1.078333333,3,0.098414873,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,19.4,1.94,10,52,23.4,24.6,48,,IF-NF,NPK-CK,NT100N,N,,,,,,,,,,100,,,no-tillage,,6,,field,,0-15,10.02,1.002,3,8.25,0.825,3,0.194369895,0.006666667,1.77,,5.464,0.5464,3,3.673,0.3673,3,0.397172355,0.006666667,1.791,,,,,,,,,,0.545309381,0.054530938,3,0.445212121,0.044521212,3,0.20280246,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.085,3,0.73,0.073,3,0.152191815,0.006666667,11.78823529,1.178823529,3,11.30136986,1.130136986,3,0.04217808,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.9,15.2,1.11,13.69369369,47.5,22.5,30,52.5,,IF-NF,NPK-CK,NT100N,N,,,,,,,,,,100,,,no-tillage,,6,,field,,15-30,6.63,0.663,3,6.01,0.601,3,0.098180056,0.006666667,0.62,,1.945,0.1945,3,1.062,0.1062,3,0.605108054,0.006666667,0.883,,,,,,,,,,0.293363499,0.02933635,3,0.176705491,0.017670549,3,0.506927999,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.06,3,0.54,0.054,3,0.105360516,0.006666667,11.05,1.105,3,11.12962963,1.112962963,3,-0.00718046,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,19.4,1.94,10,52,23.4,24.6,48,,IF-NF,NPK-CK,NT200N,N,,,,,,,,,,200,,,no-tillage,,6,,field,,0-5,15.68,1.568,3,9.92,0.992,3,0.457833094,0.006666667,5.76,,11.173,1.1173,3,5.205,0.5205,3,0.763880451,0.006666667,5.968,,,,,,,,,,0.712563776,0.071256378,3,0.524697581,0.052469758,3,0.306047358,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,0.135,3,0.86,0.086,3,0.450927482,0.006666667,11.61481481,1.161481481,3,11.53488372,1.153488372,3,0.006905611,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,15.2,1.25,12.16,53.2,23.1,23.7,46.8,,IF-NF,NPK-CK,NT200N,N,,,,,,,,,,200,,,no-tillage,,6,,field,,5月10日,13.75,1.375,3,8.1,0.81,3,0.529174762,0.006666667,5.65,,8.064,0.8064,3,3.78,0.378,3,0.757685702,0.006666667,4.284,,,,,,,,,,0.586472727,0.058647273,3,0.466666667,0.046666667,3,0.228510939,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.123,3,0.73,0.073,3,0.521724914,0.006666667,11.17886179,1.117886179,3,11.09589041,1.109589041,3,0.007449848,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,15.2,1.25,12.16,53.2,23.1,23.7,46.8,,IF-NF,NPK-CK,NT200N,N,,,,,,,,,,200,,,no-tillage,,6,,field,,10月15日,11.57,1.157,3,6.47,0.647,3,0.581239433,0.006666667,5.1,,4.884,0.4884,3,2.035,0.2035,3,0.875468737,0.006666667,2.849,,,,,,,,,,0.422126188,0.042212619,3,0.314528594,0.031452859,3,0.294229305,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.101,3,0.6,0.06,3,0.520775955,0.006666667,11.45544554,1.145544554,3,10.78333333,1.078333333,3,0.060463478,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,19.4,1.94,10,52,23.4,24.6,48,,IF-NF,NPK-CK,NT200N,N,,,,,,,,,,200,,,no-tillage,,6,,field,,0-15,13.67,1.367,3,8.25,0.825,3,0.50499045,0.006666667,5.42,,8.041,0.8041,3,3.673,0.3673,3,0.783544687,0.006666667,4.368,,,,,,,,,,0.588222385,0.058822238,3,0.445212121,0.044521212,3,0.278554236,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.12,3,0.73,0.073,3,0.497032302,0.006666667,11.39166667,1.139166667,3,11.30136986,1.130136986,3,0.007958149,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4,"Mikha et al., 2023","National University of Lesotho Campus Farm, Lesotho, African.",27.5,-30.21,16,653.2,6.8,15.2,1.11,13.69369369,47.5,22.5,30,52.5,,IF-NF,NPK-CK,NT200N,N,,,,,,,,,,200,,,no-tillage,,6,,field,,15-30,8.04,0.804,3,6.01,0.601,3,0.291004335,0.006666667,2.03,,2.711,0.2711,3,1.062,0.1062,3,0.937163648,0.006666667,1.649,,,,,,,,,,0.337189055,0.033718905,3,0.176705491,0.017670549,3,0.646159313,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.075,3,0.54,0.054,3,0.328504067,0.006666667,10.72,1.072,3,11.12962963,1.112962963,3,-0.037499732,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,7,Cai et al. 2022,"Anhui Agricultural University, Anhui, china",117.69,21.66,17,1150,6.08,14.03,1.37,10.24087591,34.61,38.97,26.21,65.18,,COM-NF,NPKS-CK,SF1,NS,rice rape,,,,,,,,,421.49,,,conventional tillage,,7,,field,rice rape,0-20,18.7301,0.478912048,3,13.1064,0.615570857,3,0.357031195,0.000953232,5.6237,0.573849519,6.40031,0.437516034,3,4.80296,0.437516034,3,0.287114032,0.00432361,1.59735,,,,,,,,,,0.341712538,0.034171254,3,0.366459134,0.036645913,3,-0.069917163,0.006666667,,,,,,,,,,,,,,,,,510.326,110.348957,3,446.616,27.72666933,3,0.133350572,0.016870178,7.61254,0.958222468,3,5.81197,0.502433298,3,0.269877304,0.007772526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.12,0.294448637,3,9.01,0.415692194,3,0.44925716,0.000854487,5.11
53,7,Cai et al. 2022,"Anhui Agricultural University, Anhui, china",117.69,21.66,17,1150,6.08,14.03,1.37,10.24087591,34.61,38.97,26.21,65.18,,COM-NF,NPKS-CK,SF2,NS,rice rape,,,,,,,,,337.19,,,conventional tillage,,7,,field,rice rape,0-20,16.5834,0.668744817,3,13.1064,0.615570857,3,0.235301535,0.001277372,3.477,,6.82555,0.456395388,3,4.80296,0.437516034,3,0.351440529,0.00425632,2.02259,,,,,,,,,,0.4115893,0.04115893,3,0.366459134,0.036645913,3,0.116138995,0.006666667,,,,,,,,,,,,,,,,,601.201,174.2044741,3,446.616,27.72666933,3,0.297230156,0.029271816,7.5483,0.107664278,3,5.81197,0.502433298,3,0.261402788,0.002558901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,7,Cai et al. 2022,"Anhui Agricultural University, Anhui, china",117.69,21.66,17,1150,6.08,14.03,1.37,10.24087591,34.61,38.97,26.21,65.18,,COM-NF,NPKS-CK,SF1,NS,rice rape,,,,,,,,,421.49,,,conventional tillage,,7,,field,rice rape,20-50,6.19321,1.147674186,3,5.40095,0.167194864,3,0.136878667,0.011766243,0.79226,,0.897715,0.38400086,3,0.521547,0.072392796,3,0.543053251,0.06741324,0.376168,,,,,,,,,,0.144951487,0.014495149,3,0.096565789,0.009656579,3,0.406174584,0.006666667,,,,,,,,,,,,,,,,,397.621,13.16358614,3,379.51,20.72398791,3,0.046618343,0.001359316,3.1971,0.344522226,3,2.38073,0.40193971,3,0.294836986,0.013372041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,7,Cai et al. 2022,"Anhui Agricultural University, Anhui, china",117.69,21.66,17,1150,6.08,14.03,1.37,10.24087591,34.61,38.97,26.21,65.18,,COM-NF,NPKS-CK,SF2,NS,rice rape,,,,,,,,,337.19,,,conventional tillage,,7,,field,rice rape,20-50,5.57797,0.304009558,3,5.40095,0.167194864,3,0.032250047,0.001309586,0.17702,,1.0758,0.069247391,3,0.521547,0.072392796,3,0.724020455,0.007803273,0.554253,,,,,,,,,,0.192865863,0.019286586,3,0.096565789,0.009656579,3,0.691770408,0.006666667,,,,,,,,,,,,,,,,,476.854,32.20921682,3,379.51,20.72398791,3,0.228329417,0.002514769,2.6418,0.376824974,3,2.38073,0.40193971,3,0.10405334,0.016283247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,7,Cai et al. 2022,"Anhui Agricultural University, Anhui, china",117.69,21.66,17,1150,6.08,14.03,1.37,10.24087591,34.61,38.97,26.21,65.18,,COM-NF,NPKS-CK,SF1,NS,rice rape,,,,,,,,,421.49,,,conventional tillage,,7,,field,rice rape,50-80,1.68217,0.174798567,3,1.33725,0.524413023,3,0.22946936,0.054861853,0.34492,,0.139927,0.050359377,3,0.123572,0.062949655,3,0.124296876,0.129677233,0.016355,,,,,,,,,,0.083182437,0.008318244,3,0.092407553,0.009240755,3,-0.105172484,0.006666667,,,,,,,,,,,,,,,,,372.072,20.1645355,3,341.672,71.13879077,3,0.085236171,0.015429211,0.590521,0.179440464,3,0.518001,0.122021247,3,0.131028025,0.049275051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,7,Cai et al. 2022,"Anhui Agricultural University, Anhui, china",117.69,21.66,17,1150,6.08,14.03,1.37,10.24087591,34.61,38.97,26.21,65.18,,COM-NF,NPKS-CK,SF2,NS,rice rape,,,,,,,,,337.19,,,conventional tillage,,7,,field,rice rape,50-80,1.86988,0.98044468,3,1.33725,0.524413023,3,0.335258991,0.142905193,0.53263,,0.147196,0.072392796,3,0.123572,0.062949655,3,0.17494105,0.167128259,0.023624,,,,,,,,,,0.07871949,0.007871949,3,0.092407553,0.009240755,3,-0.160317941,0.006666667,,,,,,,,,,,,,,,,,417.672,33.32812164,3,341.672,71.13879077,3,0.200845223,0.016572581,0.615385,0.154318799,3,0.518001,0.122021247,3,0.172270915,0.039457965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,7,Cai et al. 2022,"Anhui Agricultural University, Anhui, china",117.69,21.66,17,1150,6.08,14.03,1.37,10.24087591,34.61,38.97,26.21,65.18,,IF-NF,NPK-CK,F,N,,,,,,,,,,421.49,,,conventional tillage,,7,,field,rice rape,0-20,14.5141,0.585259968,3,13.1064,0.615570857,3,0.10201993,0.001277302,1.4077,0.433425967,5.50078,0.651545552,3,4.80296,0.437516034,3,0.135657506,0.007442466,0.69782,,,,,,,,,,0.378995597,0.03789956,3,0.366459134,0.036645913,3,0.033637576,0.006666667,,,,,,,,,,,,,,,,,473.296,74.77782952,3,446.616,27.72666933,3,0.058021821,0.009605391,7.14426,1.848236776,3,5.81197,0.502433298,3,0.206389653,0.024800054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.73,0.623538291,3,9.01,0.415692194,3,0.421248148,0.00139702,4.72
59,7,Cai et al. 2022,"Anhui Agricultural University, Anhui, china",117.69,21.66,17,1150,6.08,14.03,1.37,10.24087591,34.61,38.97,26.21,65.18,,IF-NF,NPK-CK,F,N,,,,,,,,,,422.49,,,conventional tillage,,7,,field,rice rape,20-50,5.68068,0.410426759,3,5.40095,0.167194864,3,0.05049608,0.002059437,0.27973,,0.59242,0.683016915,3,0.521547,0.072392796,3,0.127416448,0.449502276,0.070873,,,,,,,,,,0.104286811,0.010428681,3,0.096565789,0.009656579,3,0.076920368,0.006666667,,,,,,,,,,,,,,,,,405.382,64.69729382,3,379.51,20.72398791,3,0.065948885,0.009484264,2.93395,0.12921099,3,2.38073,0.40193971,3,0.208942475,0.010147745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,7,Cai et al. 2022,"Anhui Agricultural University, Anhui, china",117.69,21.66,17,1150,6.08,14.03,1.37,10.24087591,34.61,38.97,26.21,65.18,,IF-NF,NPK-CK,F,N,,,,,,,,,,423.49,,,conventional tillage,,7,,field,rice rape,50-80,1.39341,0.319199643,3,1.33725,0.524413023,3,0.041138714,0.068754832,0.05616,,0.134476,0.05980425,3,0.123572,0.062949655,3,0.084561762,0.152427307,0.010904,,,,,,,,,,0.096508565,0.009650857,3,0.092407553,0.009240755,3,0.043423048,0.006666667,,,,,,,,,,,,,,,,,357.842,40.89025547,3,341.672,71.13879077,3,0.046240336,0.018802639,0.557369,0.150729989,3,0.518001,0.122021247,3,0.073250325,0.042874139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,10,"Liu et al., 2022","Qianjiang, Hubei, china",112.62,30.38,16,1110,7.1,11.9596,1.53,7.816732026,48.5,25.9,25.6,51.5,,IF-NF,NPK-CK,NPK,N,,,,,,,,,,270,,,,,14,,field,rice wheat,0-20,12.8,0.15,4,10.26,0.4,4,0.221192331,0.000414316,2.54,,4.27,0.31,4,3.27,0.24,4,0.266823842,0.002664361,1,,,,,,,,,,0.33359375,0.033359375,4,0.31871345,0.031871345,4,0.045631511,0.005,,,,,,,,,,,,,,,,,116.44,7.28,4,89,4.82,4,0.268739749,0.001710487,1.06,0.07,4,0.71,0.06,4,0.400759217,0.002875606,531.71,44.1,4,398.07,40.48,4,0.289470359,0.004305006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
